 Velocity_(mm/s)           Experimental_data         Total_Fit                 subspectra_1              rest                      
  -9.6427999999999994       0.99919100000000005       0.99983599999999995       -6.4499999999989566E-004   0.0000000000000000     
  -9.5495999999999999       0.99977700000000003       0.99982599999999999       -4.8999999999965738E-005   0.0000000000000000     
  -9.4565000000000001       0.99828099999999997       0.99981500000000001       -1.5340000000000353E-003   0.0000000000000000     
  -9.3633000000000006       0.99988500000000002       0.99980300000000000        8.2000000000026496E-005   0.0000000000000000     
  -9.2700999999999993        1.0006109999999999       0.99978900000000004        8.2199999999987838E-004   0.0000000000000000     
  -9.1769999999999996       0.99813600000000002       0.99977400000000005       -1.6380000000000283E-003   0.0000000000000000     
  -9.0838000000000001       0.99999199999999999       0.99975700000000001        2.3499999999998522E-004   0.0000000000000000     
  -8.9906000000000006       0.99894799999999995       0.99973900000000004       -7.9100000000009718E-004   0.0000000000000000     
  -8.8975000000000009       0.99958400000000003       0.99971699999999997       -1.3299999999993872E-004   0.0000000000000000     
  -8.8042999999999996       0.99907199999999996       0.99969300000000005       -6.2100000000009370E-004   0.0000000000000000     
  -8.7111000000000001       0.99977700000000003       0.99966500000000003        1.1200000000000099E-004   0.0000000000000000     
  -8.6180000000000003       0.99914599999999998       0.99963299999999999       -4.8700000000001520E-004   0.0000000000000000     
  -8.5248000000000008       0.99966699999999997       0.99959600000000004        7.0999999999932228E-005   0.0000000000000000     
  -8.4315999999999995       0.99766299999999997       0.99955200000000000       -1.8890000000000295E-003   0.0000000000000000     
  -8.3384999999999998       0.99826400000000004       0.99950099999999997       -1.2369999999999326E-003   0.0000000000000000     
  -8.2453000000000003       0.99978000000000000       0.99943899999999997        3.4100000000003572E-004   0.0000000000000000     
  -8.1521000000000008       0.99802199999999996       0.99936499999999995       -1.3429999999999831E-003   0.0000000000000000     
  -8.0589999999999993       0.99891799999999997       0.99927400000000000       -3.5600000000002296E-004   0.0000000000000000     
  -7.9657999999999998       0.99813399999999997       0.99916199999999999       -1.0280000000000289E-003   0.0000000000000000     
  -7.8726000000000003       0.99916000000000005       0.99902000000000002        1.4000000000002899E-004   0.0000000000000000     
  -7.7793999999999999       0.99755499999999997       0.99883800000000000       -1.2830000000000341E-003   0.0000000000000000     
  -7.6863000000000001       0.99651599999999996       0.99859900000000001       -2.0830000000000570E-003   0.0000000000000000     
  -7.5930999999999997       0.99727800000000000       0.99827800000000000       -1.0000000000000009E-003   0.0000000000000000     
  -7.4999000000000002        1.0001960000000001       0.99783500000000003        2.3610000000000575E-003   0.0000000000000000     
  -7.4067999999999996       0.99844100000000002       0.99720399999999998        1.2370000000000436E-003   0.0000000000000000     
  -7.3136000000000001       0.99891799999999997       0.99627600000000005        2.6419999999999222E-003   0.0000000000000000     
  -7.2203999999999997       0.99745600000000001       0.99487000000000003        2.5859999999999772E-003   0.0000000000000000     
  -7.1273000000000000       0.99733400000000005       0.99271799999999999        4.6160000000000645E-003   0.0000000000000000     
  -7.0340999999999996       0.99692899999999995       0.98959200000000003        7.3369999999999269E-003   0.0000000000000000     
  -6.9409000000000001       0.99800500000000003       0.98600600000000005        1.1998999999999982E-002   0.0000000000000000     
  -6.8478000000000003       0.99807800000000002       0.98429400000000000        1.3784000000000018E-002   0.0000000000000000     
  -6.7545999999999999       0.99619800000000003       0.98625200000000002        9.9460000000000104E-003   0.0000000000000000     
  -6.6614000000000004       0.99505200000000005       0.98984899999999998        5.2030000000000687E-003   0.0000000000000000     
  -6.5682999999999998       0.99764799999999998       0.99288799999999999        4.7599999999999865E-003   0.0000000000000000     
  -6.4751000000000003       0.99692300000000000       0.99495699999999998        1.9660000000000233E-003   0.0000000000000000     
  -6.3818999999999999       0.99689000000000005       0.99630300000000005        5.8700000000000419E-004   0.0000000000000000     
  -6.2888000000000002       0.99903200000000003       0.99718899999999999        1.8430000000000391E-003   0.0000000000000000     
  -6.1955999999999998       0.99629999999999996       0.99778699999999998       -1.4870000000000161E-003   0.0000000000000000     
  -6.1024000000000003       0.99483900000000003       0.99820299999999995       -3.3639999999999226E-003   0.0000000000000000     
  -6.0092999999999996       0.99827500000000002       0.99849900000000003       -2.2400000000000198E-004   0.0000000000000000     
  -5.9161000000000001       0.99867200000000000       0.99871399999999999       -4.1999999999986493E-005   0.0000000000000000     
  -5.8228999999999997       0.99629999999999996       0.99887099999999995       -2.5709999999999900E-003   0.0000000000000000     
  -5.7298000000000000       0.99631899999999995       0.99898699999999996       -2.6680000000000037E-003   0.0000000000000000     
