 Velocity_(mm/s)           Experimental_data         Total_Fit                 subspectra_1              rest                      
   3.6617999999999999       0.99641999999999997       0.99527100000000002        1.1489999999999556E-003   0.0000000000000000     
   3.7568999999999999       0.99624699999999999       0.99588500000000002        3.6199999999997345E-004   0.0000000000000000     
   3.8519999999999999       0.99711799999999995       0.99625300000000006        8.6499999999989363E-004   0.0000000000000000     
   3.9470999999999998       0.99632299999999996       0.99643999999999999       -1.1700000000003374E-004   0.0000000000000000     
   4.0422000000000002       0.99629100000000004       0.99648000000000003       -1.8899999999999473E-004   0.0000000000000000     
   4.1372999999999998       0.99757799999999996       0.99638199999999999        1.1959999999999749E-003   0.0000000000000000     
   4.2324000000000002       0.99748400000000004       0.99614000000000003        1.3440000000000119E-003   0.0000000000000000     
   4.3274999999999997       0.99728399999999995       0.99572400000000005        1.5599999999998948E-003   0.0000000000000000     
   4.4226999999999999       0.99566399999999999       0.99507900000000005        5.8499999999994667E-004   0.0000000000000000     
   4.5178000000000003       0.99473800000000001       0.99410500000000002        6.3299999999999468E-004   0.0000000000000000     
   4.6128999999999998       0.99307599999999996       0.99262200000000000        4.5399999999995444E-004   0.0000000000000000     
   4.7080000000000002       0.99216800000000005       0.99029400000000001        1.8740000000000423E-003   0.0000000000000000     
   4.8030999999999997       0.98838899999999996       0.98645799999999995        1.9310000000000160E-003   0.0000000000000000     
   4.8982000000000001       0.98281799999999997       0.97972300000000001        3.0949999999999589E-003   0.0000000000000000     
   4.9932999999999996       0.96840899999999996       0.96711199999999997        1.2969999999999926E-003   0.0000000000000000     
   5.0884000000000000       0.94198499999999996       0.94362699999999999       -1.6420000000000323E-003   0.0000000000000000     
   5.1835000000000004       0.92090499999999997       0.91437400000000002        6.5309999999999535E-003   0.0000000000000000     
   5.2786999999999997       0.92862400000000000       0.91925000000000001        9.3739999999999934E-003   0.0000000000000000     
   5.3738000000000001       0.94688499999999998       0.94965200000000005       -2.7670000000000750E-003   0.0000000000000000     
   5.4688999999999997       0.96845099999999995       0.97059799999999996       -2.1470000000000100E-003   0.0000000000000000     
   5.5640000000000001       0.98152700000000004       0.98170599999999997       -1.7899999999992922E-004   0.0000000000000000     
   5.6590999999999996       0.98832299999999995       0.98774499999999998        5.7799999999996743E-004   0.0000000000000000     
   5.7542000000000000       0.99282300000000001       0.99127200000000004        1.5509999999999691E-003   0.0000000000000000     
   5.8493000000000004       0.99639200000000006       0.99347799999999997        2.9140000000000832E-003   0.0000000000000000     
   5.9443999999999999       0.99501700000000004       0.99494000000000005        7.6999999999993740E-005   0.0000000000000000     
   6.0395000000000003       0.99747300000000005       0.99595500000000003        1.5180000000000193E-003   0.0000000000000000     
   6.1346999999999996       0.99622999999999995       0.99668699999999999       -4.5700000000004071E-004   0.0000000000000000     
   6.2298000000000000       0.99754799999999999       0.99723200000000001        3.1599999999998296E-004   0.0000000000000000     
   6.3249000000000004       0.99787099999999995       0.99764900000000001        2.2199999999994446E-004   0.0000000000000000     
   6.4199999999999999       0.99820100000000000       0.99797499999999995        2.2600000000005949E-004   0.0000000000000000     
   6.5151000000000003       0.99776799999999999       0.99823499999999998       -4.6699999999999520E-004   0.0000000000000000     
   6.6101999999999999       0.99900299999999997       0.99844500000000003        5.5799999999994743E-004   0.0000000000000000     
   6.7053000000000003       0.99919899999999995       0.99861800000000001        5.8099999999994267E-004   0.0000000000000000     
   6.8003999999999998       0.99993399999999999       0.99876299999999996        1.1710000000000331E-003   0.0000000000000000     
   6.8955000000000002       0.99855099999999997       0.99888399999999999       -3.3300000000002772E-004   0.0000000000000000     
   6.9907000000000004       0.99830300000000005       0.99898699999999996       -6.8399999999990690E-004   0.0000000000000000     
   7.0857999999999999        1.0002070000000001       0.99907599999999996        1.1310000000001041E-003   0.0000000000000000     
   7.1809000000000003       0.99919700000000000       0.99915299999999996        4.4000000000044004E-005   0.0000000000000000     
   7.2759999999999998        1.0001830000000000       0.99922000000000000        9.6300000000004715E-004   0.0000000000000000     
